"user_primary_key","video_min_date","video_max_date","video_days","video_use_time","video_n_life","video_kind_life","vido_n_finish","video_n_school","video_repeat_rate","video_finish_rate","video_school_rate","video_finish_time","video_kind_finish","video_finish_school","video_f_time_mean","video_f_repeat_rate","video_f_school_rate","video_use_time_s1","video_n_s1","video_kind_s1","video_finish_time_s1","video_finish_s1","video_kind_finish_s1","video_finish_time_mean_s1","video_use_time_s2","video_n_s2","video_kind_s2","video_finish_time_s2","video_finish_s2","video_kind_finish_s2","video_finish_time_mean_s2"
"-6175037804846007338",2015-01-16,2015-01-16,0,1,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-6178404001286304439",2015-04-24,2015-10-15,174,704,4,2,1,1,0.5,0.25,0.25,462,1,0,462,1,0,NA,NA,NA,NA,NA,NA,NA,124,1,1,NA,NA,NA,NA
"-6178981443070953424",2015-03-23,2015-03-23,0,419,2,2,1,0,1,0.5,0,293,1,0,293,1,0,419,2,2,293,1,1,293,NA,NA,NA,NA,NA,NA,NA
"-6206808102509112914",2014-10-20,2014-11-13,24,709,4,4,2,0,1,0.5,0,264,2,0,132,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-6222080917915371621",2015-07-02,2015-10-20,110,6894,24,22,19,24,0.917,0.792,1,5572,17,19,293.263,0.895,1,NA,NA,NA,NA,NA,NA,NA,3142,13,13,3142,13,13,241.692307692308
"-6231016067257255312",2015-09-25,2015-09-25,0,47,1,1,0,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,1,1,NA,NA,NA,NA
"-6231657667668642139",2014-12-05,2014-12-05,0,24,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-6241807274705658173",2014-12-05,2015-03-27,112,586,2,2,1,0,1,0.5,0,550,1,0,550,1,0,550,1,1,550,1,1,550,NA,NA,NA,NA,NA,NA,NA
"-6242855752918780874",2015-10-29,2015-10-29,0,26,1,1,0,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-6253484028398063581",2015-01-27,2015-01-27,0,62,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-6258676863256276868",2015-10-22,2015-10-29,7,41,3,3,0,3,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,2,2,NA,NA,NA,NA
"-6265107143970069272",2015-10-28,2015-10-28,0,155,2,2,0,2,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155,2,2,NA,NA,NA,NA
"-626596520860898212",2015-10-16,2015-10-16,0,18,1,1,0,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,1,1,NA,NA,NA,NA
"-6271734080029360758",2015-10-19,2015-10-21,2,2182,7,3,6,1,0.429,0.857,0.143,2100,3,1,350,0.5,0.167,NA,NA,NA,NA,NA,NA,NA,2182,7,3,2100,6,3,350
"-6276573865819901144",2015-10-01,2015-10-01,0,133,5,5,0,5,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133,5,5,NA,NA,NA,NA
"-6291233374048352859",2015-10-27,2015-10-27,0,258,1,1,1,1,1,1,1,258,1,1,258,1,1,NA,NA,NA,NA,NA,NA,NA,258,1,1,258,1,1,258
"-6301558592974560868",2015-03-03,2015-03-09,6,243,5,5,0,0,1,0,0,NA,NA,NA,NA,NA,NA,243,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-6305552374639800155",2014-05-15,2014-06-05,21,614,3,3,1,0,1,0.333,0,373,1,0,373,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-6314699397423471123",2015-01-22,2015-03-31,68,980,9,9,3,0,1,0.333,0,711,3,0,237,1,0,409,6,6,202,1,1,202,NA,NA,NA,NA,NA,NA,NA
"-6333830158263610036",2014-09-02,2014-09-02,0,111,2,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-6348139771613864832",2015-09-10,2015-10-26,46,5204,17,14,16,7,0.824,0.941,0.412,5063,14,6,316.438,0.875,0.375,NA,NA,NA,NA,NA,NA,NA,5204,17,14,5063,16,14,316.4375
"-634953332297468035",2014-10-11,2015-04-30,201,749,6,6,2,0,1,0.333,0,520,2,0,260,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-6351002089883787543",2015-04-27,2015-10-22,178,7135,37,37,25,33,1,0.676,0.892,5964,25,24,238.56,1,0.96,NA,NA,NA,NA,NA,NA,NA,5251,26,26,4524,20,20,226.2
"-6386137500335956720",2015-09-07,2015-10-07,30,359,8,7,0,1,0.875,0,0.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,359,8,7,NA,NA,NA,NA
"-6388867061330993599",2015-01-20,2015-08-24,216,8863,39,32,26,0,0.821,0.667,0,6871,22,0,264.269,0.846,0,4669,22,18,4038,18,14,224.333333333333,NA,NA,NA,NA,NA,NA,NA
"-6391829975951916430",2014-09-29,2015-01-13,106,578,5,5,1,0,1,0.2,0,111,1,0,111,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-6409118408749890514",2015-04-27,2015-04-27,0,15,5,5,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-6421024910313389898",2015-09-11,2015-10-28,47,7681,40,34,35,34,0.85,0.875,0.85,7363,30,30,210.371,0.857,0.857,NA,NA,NA,NA,NA,NA,NA,7681,40,34,7363,35,30,210.371428571429
"-6422908207366829322",2015-05-14,2015-05-14,0,92,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-6432746661879687692",2015-10-20,2015-10-30,10,1016,10,10,1,10,1,0.1,1,274,1,1,274,1,1,NA,NA,NA,NA,NA,NA,NA,973,9,9,274,1,1,274
"-6461756470264345936",2014-09-30,2014-10-15,15,115,2,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-6461820870477263930",2015-10-06,2015-10-06,0,44,1,1,0,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,1,1,NA,NA,NA,NA
"-6470450397978469945",2015-03-12,2015-05-14,63,826,7,7,1,0,1,0.143,0,340,1,0,340,1,0,526,4,4,340,1,1,340,NA,NA,NA,NA,NA,NA,NA
"-6481537544305538330",2015-10-09,2015-10-09,0,346,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,346,1,1,NA,NA,NA,NA
"-6483385561683230699",2015-03-19,2015-06-11,84,1164,5,5,2,2,1,0.4,0.4,812,2,0,406,1,0,1030,3,3,812,2,2,406,NA,NA,NA,NA,NA,NA,NA
"-6500528778928789616",2015-01-08,2015-10-30,295,1048,5,5,3,2,1,0.6,0.4,873,3,2,291,1,0.667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-6507954442447696350",2014-05-20,2014-05-20,0,102,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-6508180413906838159",2015-05-01,2015-05-01,0,66,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-6533739931282896042",2014-05-07,2015-10-15,526,798,18,17,2,3,0.944,0.111,0.167,77,2,0,38.5,1,0,NA,NA,NA,NA,NA,NA,NA,335,3,3,NA,NA,NA,NA
"-6543184711083318463",2015-08-20,2015-08-20,0,257,1,1,0,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-6545746960292560706",2014-10-30,2015-10-13,348,248,6,6,0,3,1,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,1,1,NA,NA,NA,NA
"-6548808632805639914",2014-06-09,2014-06-23,14,1275,9,9,3,0,1,0.333,0,538,3,0,179.333,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-6551013597201580528",2014-11-08,2015-06-23,227,121,3,2,0,1,0.667,0,0.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-6558444463708228872",2015-03-12,2015-03-13,1,771,4,4,3,0,1,0.75,0,649,3,0,216.333,1,0,771,4,4,649,3,3,216.333333333333,NA,NA,NA,NA,NA,NA,NA
"-6561870580173191907",2014-06-17,2014-10-24,129,404,4,4,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-6565946261970992668",2014-06-17,2014-11-14,150,360,4,4,1,0,1,0.25,0,202,1,0,202,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-6570715992383121731",2014-10-30,2015-05-14,196,398,2,2,1,0,1,0.5,0,350,1,0,350,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-6572032775152414116",2015-10-23,2015-10-23,0,24,1,1,0,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,1,1,NA,NA,NA,NA
"-6573262406260658363",2014-06-20,2014-06-20,0,337,1,1,1,0,1,1,0,337,1,0,337,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-659061861144895125",2015-07-22,2015-07-31,9,1875,5,5,4,5,1,0.8,1,1631,4,4,407.75,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-6591001978768212222",2015-10-01,2015-10-01,0,124,2,2,0,2,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124,2,2,NA,NA,NA,NA
"-663014413213885269",2015-10-30,2015-10-30,0,119,1,1,0,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-6642818925128515652",2015-10-22,2015-10-22,0,65,2,2,0,2,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,2,2,NA,NA,NA,NA
"-6642879001316766109",2014-06-19,2014-06-19,0,290,3,3,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-6644475554862137968",2015-01-06,2015-10-12,279,390,6,5,0,3,0.833,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,178,3,2,NA,NA,NA,NA
"-6644875705228452614",2014-12-04,2014-12-04,0,210,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-6650082912515202236",2015-10-27,2015-10-27,0,426,3,3,1,0,1,0.333,0,380,1,0,380,1,0,NA,NA,NA,NA,NA,NA,NA,426,3,3,380,1,1,380
"-6658559111970215344",2014-05-08,2014-06-19,42,1812,12,12,3,0,1,0.25,0,628,3,0,209.333,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-6663829688744735002",2015-01-23,2015-01-30,7,1491,6,5,4,0,0.833,0.667,0,1317,4,0,329.25,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-6687151954435121947",2015-02-24,2015-02-24,0,123,2,2,1,0,1,0.5,0,92,1,0,92,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-6707155637284970688",2015-04-23,2015-06-25,63,741,4,4,3,2,1,0.75,0.5,561,3,1,187,1,0.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-6708423890391185013",2015-06-16,2015-06-16,0,565,2,2,0,2,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-6711401759420686113",2015-08-25,2015-10-26,62,4142,37,22,20,5,0.595,0.541,0.135,2939,12,4,146.95,0.6,0.2,NA,NA,NA,NA,NA,NA,NA,2890,33,21,1687,16,11,105.4375
"-6716130298740509794",2014-04-18,2015-09-09,509,394,6,6,0,1,1,0,0.167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,1,1,NA,NA,NA,NA
"-6725392582226765115",2015-06-02,2015-07-14,42,2591,13,10,2,0,0.769,0.154,0,593,2,0,296.5,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-6725570360168088839",2015-09-16,2015-10-29,43,8340,31,22,29,7,0.71,0.935,0.226,8112,22,5,279.724,0.759,0.172,NA,NA,NA,NA,NA,NA,NA,5972,22,14,5771,21,14,274.809523809524
"-6743905205972519613",2015-06-05,2015-10-25,142,1499,11,11,6,6,1,0.545,0.545,1201,6,2,200.167,1,0.333,NA,NA,NA,NA,NA,NA,NA,1201,6,6,1201,6,6,200.166666666667
"-6745679087725569878",2014-10-27,2015-04-26,181,751,8,7,2,0,0.875,0.25,0,479,2,0,239.5,1,0,40,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-6752196474742780179",2014-12-02,2014-12-02,0,14,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-6762652945197738091",2014-06-23,2015-02-26,248,768,5,5,1,0,1,0.2,0,261,1,0,261,1,0,323,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-6763273420833246984",2015-09-10,2015-10-30,50,4723,16,16,15,8,1,0.938,0.5,4703,15,7,313.533,1,0.467,NA,NA,NA,NA,NA,NA,NA,4115,15,15,4095,14,14,292.5
"-6793025345910588169",2014-12-06,2014-12-06,0,25,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-6798045897970995517",2015-10-13,2015-10-13,0,6,1,1,0,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,1,NA,NA,NA,NA
"-6808706495326493964",2015-06-01,2015-06-01,0,388,1,1,1,1,1,1,1,388,1,1,388,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-6817562422166507894",2015-09-24,2015-09-24,0,162,1,1,0,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162,1,1,NA,NA,NA,NA
"-6823153246051528648",2015-01-27,2015-06-16,140,1495,6,6,3,2,1,0.5,0.333,854,3,0,284.667,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-6824304491171956642",2014-08-07,2015-10-27,446,114,4,4,0,1,1,0,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,2,2,NA,NA,NA,NA
"-6845682179763226287",2015-10-29,2015-10-29,0,1350,4,4,3,4,1,0.75,1,967,3,3,322.333,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-6848163638069307227",2015-09-22,2015-09-22,0,14,1,1,0,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,1,1,NA,NA,NA,NA
"-6863142364275787013",2015-03-10,2015-10-27,231,32772,166,132,162,158,0.795,0.976,0.952,32295,129,155,199.352,0.796,0.957,662,2,2,662,2,2,331,30850,157,127,30398,154,125,197.38961038961
"-6875838081040650425",2014-06-03,2014-06-03,0,102,2,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-6880272782026888001",2015-09-10,2015-10-30,50,9165,37,25,30,13,0.676,0.811,0.351,8732,24,10,291.067,0.8,0.333,NA,NA,NA,NA,NA,NA,NA,6664,27,17,6282,22,16,285.545454545455
"-6880927733773174853",2015-10-26,2015-10-26,0,306,1,1,1,1,1,1,1,306,1,1,306,1,1,NA,NA,NA,NA,NA,NA,NA,306,1,1,306,1,1,306
"-6898665653123319072",2015-09-09,2015-09-09,0,171,2,2,0,2,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,171,2,2,NA,NA,NA,NA
"-6898925897534701340",2015-01-08,2015-01-08,0,328,2,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-6898931305565045057",2015-10-06,2015-10-27,21,1142,4,4,3,4,1,0.75,1,998,3,3,332.667,1,1,NA,NA,NA,NA,NA,NA,NA,1142,4,4,998,3,3,332.666666666667
"-6899436351542064363",2015-01-29,2015-03-09,39,2062,12,12,6,0,1,0.5,0,1455,6,0,242.5,1,0,236,2,2,196,1,1,196,NA,NA,NA,NA,NA,NA,NA
"-6908527826885553802",2014-11-07,2014-11-07,0,260,2,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-6910307307071929671",2015-09-10,2015-10-28,48,11049,57,50,50,31,0.877,0.877,0.544,10584,45,27,211.68,0.9,0.54,NA,NA,NA,NA,NA,NA,NA,11049,57,50,10584,50,45,211.68
"-6911000354201492335",2014-05-15,2014-05-15,0,432,5,5,1,0,1,0.2,0,263,1,0,263,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-6911230446762819022",2015-04-23,2015-09-24,154,1392,12,9,4,3,0.75,0.333,0.25,663,4,0,165.75,1,0,NA,NA,NA,NA,NA,NA,NA,1119,7,4,663,4,4,165.75
"-6920239193858847845",2014-11-24,2014-11-24,0,56,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-6921037952714103365",2014-12-05,2015-10-15,314,1089,7,6,3,2,0.857,0.429,0.286,847,2,0,282.333,0.667,0,57,1,1,NA,NA,NA,NA,57,1,1,NA,NA,NA,NA
"-6925183774546857653",2015-10-05,2015-10-12,7,748,5,5,1,5,1,0.2,1,229,1,1,229,1,1,NA,NA,NA,NA,NA,NA,NA,748,5,5,229,1,1,229
"-692728484831609763",2015-09-07,2015-10-30,53,604,4,4,1,4,1,0.25,1,311,1,1,311,1,1,NA,NA,NA,NA,NA,NA,NA,293,3,3,NA,NA,NA,NA
"-6933397135340241168",2014-11-19,2014-11-19,0,270,2,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-6936054096569883770",2015-03-09,2015-07-22,135,472,4,4,0,3,1,0,0.75,NA,NA,NA,NA,NA,NA,10,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-6938402767136897246",2015-09-05,2015-10-22,47,10875,38,22,30,17,0.579,0.789,0.447,8934,20,15,297.8,0.667,0.5,NA,NA,NA,NA,NA,NA,NA,10875,38,22,8934,30,20,297.8
"-6944060305077320320",2014-10-23,2014-10-23,0,0,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-6968684052039438925",2014-06-19,2014-06-25,6,451,3,2,1,0,0.667,0.333,0,234,1,0,234,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-6970280509077150473",2014-12-05,2015-06-18,195,1101,7,7,3,3,1,0.429,0.429,852,3,0,284,1,0,444,2,2,444,2,2,222,NA,NA,NA,NA,NA,NA,NA
"-6977472132027463532",2015-10-14,2015-10-14,0,497,9,9,1,9,1,0.111,1,92,1,1,92,1,1,NA,NA,NA,NA,NA,NA,NA,497,9,9,92,1,1,92
"-6980443381760450683",2015-01-20,2015-10-29,282,1892,9,9,7,4,1,0.778,0.444,1800,7,4,257.143,1,0.571,NA,NA,NA,NA,NA,NA,NA,99,1,1,99,1,1,99
"-6997976075615990047",2014-11-14,2015-10-30,350,1659,18,17,9,10,0.944,0.5,0.556,1186,9,7,131.778,1,0.778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-7001356540586594257",2014-06-26,2014-06-26,0,78,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-7017383732875894627",2014-10-20,2014-11-13,24,757,3,3,1,0,1,0.333,0,311,1,0,311,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-7022165550991291482",2014-07-15,2014-07-16,1,2545,15,15,7,0,1,0.467,0,1434,7,0,204.857,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-7024464397795908095",2014-11-10,2015-10-16,340,313,4,4,1,1,1,0.25,0.25,194,1,0,194,1,0,194,1,1,194,1,1,194,72,1,1,NA,NA,NA,NA
"-7025118430400761594",2015-10-14,2015-10-14,0,35,1,1,0,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,1,1,NA,NA,NA,NA
"-7025121555943362583",2015-10-30,2015-10-30,0,101,2,2,0,2,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-7025282920494172547",2015-04-17,2015-08-06,111,1352,7,7,4,1,1,0.571,0.143,912,4,1,228,1,0.25,303,2,2,288,1,1,288,NA,NA,NA,NA,NA,NA,NA
"-7028274393617408316",2015-01-06,2015-06-30,175,5540,19,19,14,2,1,0.737,0.105,4901,14,0,350.071,1,0,3255,9,9,3011,7,7,430.142857142857,NA,NA,NA,NA,NA,NA,NA
"-7037322871239629020",2015-06-29,2015-09-23,86,2273,9,9,3,9,1,0.333,1,1354,3,3,451.333,1,1,NA,NA,NA,NA,NA,NA,NA,1903,6,6,1354,3,3,451.333333333333
"-7039606912182942420",2015-09-05,2015-09-05,0,1761,6,6,6,6,1,1,1,1761,6,6,293.5,1,1,NA,NA,NA,NA,NA,NA,NA,1761,6,6,1761,6,6,293.5
"-7046913127706467855",2015-05-13,2015-05-15,2,1452,9,9,4,0,1,0.444,0,1331,4,0,332.75,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-704945129325332446",2015-10-07,2015-10-26,19,258,2,2,0,1,1,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,258,2,2,NA,NA,NA,NA
"-707726548204184377",2015-01-15,2015-09-10,238,566,4,4,3,3,1,0.75,0.75,522,3,2,174,1,0.667,NA,NA,NA,NA,NA,NA,NA,44,1,1,NA,NA,NA,NA
"-7079334182352854388",2015-09-22,2015-09-22,0,8,1,1,0,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,1,NA,NA,NA,NA
"-7082076701351354400",2014-05-20,2014-05-20,0,40,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-7100855333391131678",2015-05-07,2015-05-07,0,16,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-7101117380546542515",2014-10-13,2015-09-11,333,267,4,4,0,1,1,0,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1,1,NA,NA,NA,NA
"-710952589100617070",2014-11-06,2015-01-08,63,21,2,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-7110251341033813872",2015-10-22,2015-10-29,7,1509,6,6,5,6,1,0.833,1,1312,5,5,262.4,1,1,NA,NA,NA,NA,NA,NA,NA,197,1,1,NA,NA,NA,NA
"-7111980798513050558",2014-05-15,2015-10-16,519,12079,52,32,44,48,0.615,0.846,0.923,11263,26,44,255.977,0.591,1,71,1,1,NA,NA,NA,NA,11752,48,28,11263,44,26,255.977272727273
"-7117144915516745368",2014-11-03,2014-11-03,0,23,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-711737613136342142",2014-04-24,2015-03-27,337,2496,12,11,4,0,0.917,0.333,0,1512,4,0,378,1,0,1308,3,2,622,1,1,622,NA,NA,NA,NA,NA,NA,NA
"-7119323731440461943",2014-11-18,2015-10-14,330,733,3,3,3,2,1,1,0.667,733,3,2,244.333,1,0.667,NA,NA,NA,NA,NA,NA,NA,491,2,2,491,2,2,245.5
"-7129751767279157397",2014-11-18,2014-11-18,0,13,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-7132792281254021178",2014-11-25,2014-11-25,0,91,2,1,0,0,0.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-713759098919391387",2014-05-19,2014-05-19,0,72,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-7138116163426586894",2015-05-06,2015-05-06,0,6,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-714925122974464164",2014-11-27,2015-02-13,78,2589,5,5,4,0,1,0.8,0,2161,4,0,540.25,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-7149563702281051915",2015-05-08,2015-10-26,171,8617,40,28,26,32,0.7,0.65,0.8,6879,16,25,264.577,0.615,0.962,NA,NA,NA,NA,NA,NA,NA,3433,20,11,3314,17,9,194.941176470588
"-7154748715426320028",2015-04-30,2015-04-30,0,12,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-71556332049584571",2014-06-17,2014-11-07,143,725,4,4,1,0,1,0.25,0,640,1,0,640,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-7156018489762635098",2014-10-30,2015-05-07,189,1499,10,9,4,0,0.9,0.4,0,960,4,0,240,1,0,7,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-7164238806887424374",2015-10-27,2015-10-27,0,32,3,3,1,3,1,0.333,1,8,1,1,8,1,1,NA,NA,NA,NA,NA,NA,NA,32,3,3,8,1,1,8
