user_primary_key_hash,pre_exam,post_exam
1894557124763883435,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
1894933808733401095,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
1902328219464946861,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
1906270907840465862,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
1919684404679388161,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
1925179471487112488,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
1931157389513909328,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
1936659428604930677,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
193765131456036559,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
1937665409616859658,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
1939134597814236567,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
1944600563748829280,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
1945996957231040152,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
195267588204985524,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
1955693479476771824,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
1956266010369481168,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
1957136107251831320,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
1960487852538008064,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
1961222819874152296,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
1964082170964448620,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
1966653685086669034,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
1968124516247981798,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
1969663412502887245,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
1973682020577640515,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
1975434477655951664,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
1982676378524407907,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
1983421022485979230,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
198349272051878913,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
1984874737681961110,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
1985427702109540851,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
1990968194056311538,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
1991645930342872732,2015-04-24 18:03:16.57849 UTC,2015-10-30 09:00:20.56732 UTC
1993583646946679448,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
2001469471317095219,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
2008461824653564450,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
2011744588902824080,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
201808023234040946,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
2025666887226582157,2015-05-25 18:07:41.08952 UTC,2015-10-30 09:04:24.15186 UTC
203656978953616028,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
2037162468078973958,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
2038085596921890749,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
2041813850814390213,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
2046420873433342709,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
2048189626817529331,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
2048209459934736694,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
204959488534422606,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
2050770863036015980,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
2053441680765761733,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
2054732745717948474,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
2055209837979787829,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
2055908054405520701,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
2057075580006230664,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
2062653312651241980,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
2063436394121738106,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
2064083933451308731,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
2064121685788865299,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
2065256952606855973,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
207414891897047592,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
2078074173065762247,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
2078790755758668226,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
2078881414321825660,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
2085215072153808438,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
2085305510122703662,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
2090700342478815684,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
2095988696683232005,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
2096851729044567523,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
209723486465793616,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
2099026516722276498,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
210084633335253771,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
2104091443162854401,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
2107968851909787320,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
2111908304304910220,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
2115755636737004294,2015-04-24 18:03:16.57849 UTC,2015-10-30 09:00:20.56732 UTC
2116439710444700506,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
2116633909061576614,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
2121524910982683284,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
213353902803523468,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
2134399011527372671,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
2137134275253071207,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
21406044545012022,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
2142020878900048216,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
2151359065183797095,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
2156469105368708380,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
2157106591077039120,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
215768132669397068,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
2160494324954991272,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
2161461909581466984,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
2163576049483459419,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
2166218968584444684,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
2167824645765735717,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
2170909088197149727,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
2176827566647794132,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
2182616360860907627,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
2184251237819808143,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
2185922283763691926,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
2186052069905871307,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
219143005996037577,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
2201848104180965738,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
220232399236135311,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
2215965144503414546,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
2218770956154189942,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
2220679220373697722,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
2223552411609950848,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
2224139797114401297,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
2225655146325650043,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
2226191865670350685,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
2228093817134000396,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
2228461626054372858,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
2228501696738444127,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
2231371150226235528,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
2232086716648894622,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
2239415628933796961,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
2241605168802591853,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
2242435970890637173,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
2249510927173893283,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
224984572539139822,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
2253682370949638208,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
2256198205321406114,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
2265009139602124089,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
2267251312513275091,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
2269503565229183646,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
2269841165669681822,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
2274645967320113489,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
227505298225287613,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
2278452897780092053,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
228913637541629620,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
2293411577511643301,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
2296247273586608238,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
2296318962452908404,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
2297532617006069403,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
2300913713875720474,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
2303968015303662785,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
2304078486285861553,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
2310547135235755987,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
2313217909446331429,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
2313588143315158545,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
2316042153123531345,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
2317703774098810651,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
2322313336882456253,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
2322869013748057718,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
2326170368842884042,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
2330432207535182212,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
2331619364892291533,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
2336477863051535812,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
2338377486207210556,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
2341479443589205915,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
2341727226167284879,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
2343421827331246680,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
2349687736740558093,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
2350507811838629526,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
2370289229665402869,2015-04-24 18:03:16.57849 UTC,2015-10-30 09:00:20.56732 UTC
2373836497205975905,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
2378753235900065321,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
2382514081934544147,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
2393136008116872863,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
2398472496404272465,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
2405901002746311359,2015-05-21 18:09:41.61901 UTC,2015-10-30 09:05:29.91257 UTC
2406873379999051787,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
2411168983430114054,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
2415507720136632405,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
2416292229826333916,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
2419551280830771889,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
2426493020778813461,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
2428275003492393831,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
2430709329275479306,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
2431261898215840062,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
2434257552711639556,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
2438159767050051288,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
2439022216630135729,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
2440203827997293546,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
2440703984040645539,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
2443029917922886158,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
2447495278942183793,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
2449972815526338957,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
2452522536309219642,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
2457947079516595283,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
2458436623237683124,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
2460167969252909634,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
2461718123926087583,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
2469858811133872309,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
2477609359422432920,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
2478358958946954949,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
2483071920370160213,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
2496009961323328069,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
2501651871036183811,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
2506466477971361155,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
2524390533753252388,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
2524393881160810417,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
2524718703276675130,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
2527251001404582953,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
2527926467854703017,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
2528668455039776157,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
2531350509730549841,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
2534856445013411954,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
2538720363463940684,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
2550414354954370487,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
2552020286278675135,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
2553852385058762694,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
255488981722087336,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
2555314192746612225,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
2558778771351255895,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
2559352165488171208,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
2564478163421753367,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
2569862500176619891,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
2569875526346523478,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
2572455230009245355,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
2572841475616013298,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
2573436509916402773,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
2575596415140368100,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
2578207522614912168,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
2578280649977617510,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
2579261260726032753,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
2579693345021031824,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
2581813028814204795,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
2583057756784276228,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
2583258459260813916,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
2585099807725193177,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
2591054226938639836,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
2595583614047360153,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
2597517124464046407,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
259832082696711864,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
2608358658427776081,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
2611193128716162773,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
2611951151052006843,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
2613336873883563707,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
2619563776645490470,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
2624199549944685113,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
2624717443101460727,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
2624884663147819331,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
2634613317006783202,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
2637028676604041286,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
2637460082660890896,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
2666565150480487978,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
2667437842840102185,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
2668927283716608213,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
2669594690148474770,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
2672466320566564648,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
2676679730766554324,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
2678207104580360273,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
2678262014579259056,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
2682257704379643016,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
2684437116463995285,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
2686601420066702426,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
2689991238279545867,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
270417959533479932,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
2707077132688558594,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
2712184004620159644,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
2715637245403232456,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
2716099550489074294,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
2721665356408648350,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
2723802854491411535,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
272937177910182397,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
27294449439240608,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
2731984775770578939,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
2733804410339204141,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
2744316325485206968,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
2746257618944614994,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
274676194928258009,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
2748963790731301448,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
2749238190352389940,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
2753033541911258133,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
275834601546621500,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
275848447007062721,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
2760113980142774291,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
2764542934965634307,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
2765992361615997592,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
2767007695102576208,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
2767728311824777558,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
2769696614381163542,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
2770232670832469204,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
2775889113367329112,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
2781123250974574457,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
2786281030140445860,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
2787520449865592907,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
2793337518415802346,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
2793730303730111283,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
2793844708040302837,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
2794694105429740893,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
2796120434297498470,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
2797658070567444194,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
2798250317004595508,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
2798326034551424027,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
2807832289461337799,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
2813850936791767126,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
2814206437049218978,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
2815565706026320188,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
2816111111903604459,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
2816834798254582488,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
2818845629032847007,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
2822695998949869012,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
2824300834106284217,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
