user_primary_key,point_2015
7144167528987553479,6800
8337992519882808794,34082
8416544181210418455,27994
8531322727878591095,26761
9015960461914086470,18974
908710133592188779,30452
-13080498482521685,190277
-2181955496096014834,23276
-5747461305713826488,3356
-6016686902604710636,10519
-6572032775152414116,22837
-7688045270738989928,12062
-8135786321552382031,49975
-937816898582445144,1200
1462348660601225273,54668
193765131456036559,31246
2317703774098810651,5910
2613336873883563707,15215
3426132238329250233,22826
3797140768499012639,4325
4569876492539056028,65238
5544170569155231653,6615
5592018766912613363,150
5625111719970975705,10418
7816621908249425551,13200
8420641655972253691,19486
8910868157648939439,7766
8912117127109942462,825
-1066057221485628660,5781
-2128597389574398889,750
-2291497069729182575,11199
-2531539329609636900,2700
-2543371518303113221,8270
-2589691306590806137,2810
-2891839673133598835,1575
-3474647509661208689,414
-4632738189608141947,3742
-5032179710116288477,14457
-5219844229784889173,16239
-5264920369684283347,900
-6110444302132128389,3490
-746907388486937635,8863
-8112769199547081323,0
1005138605336384804,4455
1604768157663696446,510
2440703984040645539,1350
3180276915342249749,256
3506703735347281635,36365
504763663288066265,1350
5110549929344811416,17106
5882479501789864189,4636
6282458415952210104,8054
7166563451187774613,14607
7497381338057209441,3063
7638613233450773007,7810
7933126427388922224,1800
883398338067779751,12439
9163951500526692368,41325
-3681253384105325110,1227
1439710052786309491,616
1728290360992670546,9806
-1765457143818581105,0
-1968999826699395730,6225
-2058355727087662965,
-2363914470677505546,
-2415109529107617637,
-326805051653518122,
-4450340107835407981,
-5231547280073127706,
-535418723521060094,10500
-6299695947503626986,225
-6994225319476231679,
-703577610242642693,14375
-7793877441222304759,
1021596764863816044,6512
1452246852282408753,
1624289823559073392,
1751376114377003186,
1850712048084231786,
2137134275253071207,
2524390533753252388,
2550414354954370487,
2816834798254582488,
286103400345270876,1500
3060311941662295454,
308599448912173703,
3721993013016447110,
3812394161773716669,
6145784544587755323,595
6244946245577945685,
6641888412945174131,
6756383522801120484,
6866370952205521218,
7618114625103428878,
7845291434234996450,
-2311853932732635462,3525
-2520017122098203732,22422
-2693144798138114238,7944
-285537127872018372,54978
-3971116884675800937,18567
-4130862238211076001,12578
-4266123512132716729,10237
-5126117898024482509,44213
-598432803371225911,5325
-6022557213156795191,11297
-634953332297468035,48384
-637069954700306822,7710
-6533739931282896042,40388
-7040366107778902124,17651
-7247753810288031978,19688
-7322300921329335484,1663
-7561495783305319097,4109
-8285694243991794165,6757
-8427420865017368806,6827
-8668152362941815148,23720
-9020932594292935789,16071
1035662902751705180,137082
1264825412523064521,42184
143840142996431492,2943
1964082170964448620,49101
2434257552711639556,63308
2611193128716162773,600
2843914815005094624,116786
2912107550244156633,44610
4124101613753289780,15702
4426091352242290344,13852
5368913906954782577,5602
5805715566591893857,57752
6314758940939859297,22524
7114428295823630748,61369
7836291367018840308,8066
8147243082696437176,16600
8170880481875898774,66475
8227481482273155265,16187
8766507703256390074,43284
-1546298469783008725,960
-3690946064252054159,12605
-3703777026524668304,25301
-5899279813238842163,42285
-6625781888147311347,57344
-993158006249354264,75
2430709329275479306,81425
3476027187529276226,2325
3506968068871156879,2625
603232351535357101,5520
6215394192708741900,16157
6988071603779408397,52929
7267871817848246780,30777
7711004719621883328,22536
8131388182189036638,50677
8306707953681112779,9789
8327713187230306435,13510
8541337115504296258,12450
-3714581139932999877,16798
-4155068946050045355,860
-4574567724154629290,1225
-5332022984255729991,1909
-5857864755281436655,29739
-6725392582226765115,26618
-7194375259580755379,6301
-7481376219119155761,38592
-7714447040650155018,1125
-8087661931386284132,1425
-891886411410119111,5750
-9126384968670298702,65268
1147923317459292936,8101
1354423425088226666,2578
1786957028783529124,6519
2037162468078973958,6219
2313217909446331429,1839
2816111111903604459,5632
3784795306785804472,4815
4060794674386723442,10613
5876697042842842526,4019
7003112737261161520,3360
7121676798857412586,5703
7270118190189084694,75
782779223693115961,8495
8251419867451134713,15460
8279635266291302769,24255
8800717987656687155,1350
952792673428544148,2375
-5139866157690181462,750
-1971550484932965769,1170
-2866040545708779418,
-3796541360795854193,
-4818593345168653885,1800
-6202677066515944452,
-790146752327589554,17245
-896067127457183601,
-9108471608002446122,
-980858551225345669,
1674480508818019254,3008
2668927283716608213,
2798326034551424027,
3051821188356263404,22465
4246699144567901845,
4431113782620072974,
4822382319757524292,3310
4878278466144403724,
4918494890736286267,
5202285393516316132,
547016664018894004,
6075158418138001025,1368
6453317317976999845,
6838500737081965356,8975
6951961709519611921,300
8805276470422749671,
8835162317232452374,
-1439589885465582971,56184
-1723685229336828907,12088
-2986729863819880445,4701
-3343211553593787608,11301
-4992834581701983206,34077
-6470450397978469945,11588
-6692242568371015886,44534
-6980443381760450683,63179
-7017383732875894627,24052
-7861386700965763839,1242
-8498488822073670619,21835
-9032567737851514059,28164
1032767977296594933,48544
184625752330596846,54668
1902328219464946861,55503
1937665409616859658,130603
2496009961323328069,41703
2579693345021031824,6358
2669594690148474770,1575
2770232670832469204,40702
3232406941900780586,84639
3541500640332061933,45795
3892008645248296366,9859
4081338383086267742,13147
4192686342185532485,4800
4727268879511126909,31141
508914947926581906,19087
5924598300126289977,20349
6084524140356445147,81390
8122653763618135037,25370
814791876531344421,1110
9050599654533652606,107024
9078610427497243844,64025
-307304322431437915,2617
-4944785675506559680,8790
-5472830959255980156,288
-5557239305059617888,26123
-7705970925235740414,1950
1200258478262711874,538
4472102333637673703,138424
5076238058312244405,75
6353801430536835304,6375
6406466733711538084,64843
6941176731942212575,18555
7020838139359338027,0
756973379287299895,4470
-1170196200045664541,10545
-1622174668730140007,2094
-1821008286321272923,414
-2208821289142127589,2360
-2424349343263341276,2254
-251903249411577348,675
-2827468081132083948,9802
-5276214155174720322,0
-5715394271789501613,25091
-7006457944308366846,6651
-7516385229462327547,4217
-8733793265512384820,15242
2469858811133872309,3595
2769696614381163542,2300
3962537557827534732,15605
5224909702532333291,3460
5256892818959599675,1350
663344110630017741,908
770375966497858260,300
8695405043049235683,2025
-6938402767136897246,32736
8245971879427576608,4177
-2477762987905045300,2525
-2732115821031665616,
-2795197597185029435,
-3253342295152631601,18860
-3618026591831993028,
-3990211136966970111,3570
-4520301714854339251,
-5231708738607905433,13352
-5328490507157240269,2400
-5628305004715525541,2435
-6250000186577664399,19095
-6332898258563754396,
-6377177810863008068,
-6952578106878751924,
-7927046714995128186,
-894789619188274538,1337
-8979959275043635341,
1008196379836558918,
1419018056466772448,14447
3043685286386803029,
3143814227921938350,64558
5289078629007038687,3552
748215303097909968,
8122213543426362554,
8652981391156291526,
9016557497971381216,
-1357559177580016766,10725
-151753847108053383,50425
-1925517356169885547,28396
-2150734367526912229,29019
-2432926654296465326,35190
-3740334680410217908,19420
-3797806838330667917,11136
-3861732081882589542,30913
-3867077401709159121,2181
-3958115475424291735,15005
-4040478160991790532,71229
-415857063777605109,29031
-5310853443904034946,136376
-54307012468058117,5010
-55499136889607490,22326
-589606374870754666,16407
-6177619289207701686,25046
-6552229307336536119,9928
-6565946261970992668,8358
-7981787473479486200,24304
-8282319299002197814,126986
-8445413345904416440,14938
-8855242462609574724,30332
-9104428856631278478,450
-9191044496120160767,29822
1376537947438233718,3237
1646144113866470772,21281
1836186967574968298,3563
2220679220373697722,27807
2836835829005916515,16295
2903643337945778836,112858
3952471883695194357,4344
4583276850681627898,10236
4675342001862880669,51132
4917877843031717215,20925
5071743310608892776,9608
5074453281302900960,64969
5467992858875224172,84873
6091580583211077388,15635
6370753148756973745,37515
658062319496094785,28794
671137554683244510,1837
6802587223687999893,21398
7039740306692150627,52988
7198359083234819589,13297
7264928791449306804,28924
8014942250464959112,12021
8027351912413978166,4183
80651695859025798,6171
9063077223206829652,5341
-4378914716326107446,13225
-5527172335658075731,13086
-6042902903567814395,41697
-7986730514416374556,49797
-8103655770582862443,11451
-8218627493828750357,15795
1144876488197809335,14486
1242195022836420747,15778
2993754835630572039,14786
3070576011573171664,20545
5360626249307885026,75800
600751319391532880,1268
6103260821074776251,5755
701885558757343108,209377
7381007988820803393,20842
7588330672367629886,14154
-126363260225426077,2415
-1696378051134816323,12498
-3356791867286227152,2620
-358785388119574075,18562
-4008104199817896516,18399
-423334305991917037,3120
-443447857258407007,7075
-4827471141297434388,510
-4920501743654988194,4287
-5263556501466106624,29782
-5645923554331286988,11401
-6557009383424085638,5966
-7022973835717098596,12114
-7169992255543917118,1800
-7616864137425965196,3360
-7866348787169151266,153121
-7903713186283256811,8525
-8516268300268252345,2250
-8936014612177214632,2472
2099026516722276498,2217
2406873379999051787,4307
2684437116463995285,2475
274676194928258009,22092
2814206437049218978,4121
2855572924877661373,5349
4426002498773074677,2250
4719285987525344548,13333
5307975402988052393,3900
5492873403538249456,9584
5614396888635430602,4965
6825809440668258600,450
7214536458138532785,2364
8380810261188066714,1225
8859416320790060875,4275
-3430530472364914446,31500
-5187072886387918712,750
-7921364323936441433,46
8649277886374099921,601
-1644372148746103230,
-1702905369105347947,
-263437395167986450,
-3000414378260613382,6848
-4039733232759266175,
-408796618151026296,5848
-4605063263672542362,750
-5039120002030374212,
-5601127159969012307,
-5848784261308879580,
-5872082594970758045,
-6074707773676152151,
-6256520072267693610,
-7315190469120534590,
-8328514203696782551,
-8594793388230272365,
-8859773813677221861,5185
1566933735211990230,
3114866894812054572,
3278739776264876181,1050
4869544654330922983,6765
5537445015192307809,
608947925031615322,
8568998882988549045,
9084052719392338735,10625
991341058924802082,
-1573934546608263577,6433
-2282555196114512822,16531
-2900307493888675278,14362
-290147742142070141,19350
-2938789488776441902,23001
-3260273359634522304,1310
-3761331402502253444,11814
-3908539525832092239,26870
-3989659366217517277,7089
-4007792253664573117,23669
-4644435373405118392,20047
-4916277899829189800,419
-5437322717573208471,149814
-651077600081136744,3090
-6551013597201580528,36084
-6885436196796422705,30890
-7025282920494172547,25938
-7149022125020428561,10321
-8547522346071583575,4053
-8925596518496216976,4577
-954252844866617475,50607
-993222938035313861,27609
1849703362374187473,3078
1961222819874152296,13756
3119261754093230012,225
3305143727488201055,29748
4146420606762043647,9788
48778199826055339,8935
5515955315265322390,23599
631761826703007969,8102
6621214571190688702,36626
7500667083976388277,13447
7550801101863053842,34177
7678984040833473399,51745
8275267863969534901,2983
8859818050379362898,45815
-1088053595257973971,9544
-2174919758768058689,50019
-3249087315316293744,11472
-4333938754895636420,17170
-4815812974571335313,525
-6143034441972147701,99808
-6409118408749890514,34643
-7985986309565174827,6465
-853524004328550220,16380
2624199549944685113,64447
3181357303270837114,2416
464442615775078158,600
516685143032704283,13465
5642836161254559724,13495
7009434583733430164,29639
708047764992288575,10232
9074586388990228816,7490
-1210326466348907331,7243
-3008242660913924332,8197
-3999540060823069274,450
-4535259651554101729,450
-4542018206669584111,15452
-4566327888926326743,225
-4777203143169194927,9164
-513638145947796044,14801
-5595830053318610162,5253
-7100855333391131678,14831
-8329453274355645956,150
-8377244046420720689,9363
-8989730790828850816,1800
2676679730766554324,489
3156175358522155727,37448
3206884452263777721,6571
3960536504307146061,40080
4526225045486744324,2338
481929113796049196,66514
5007101290910914874,11487
5673250594451138054,2942
5701611224952611278,1800
6266342118136016056,750
6355873532726087741,225
787648418493228701,18878
796779148212140792,497
8057649513695826154,5217
8464577268952023158,5692
9013782174690066375,12783
-4422859839774527675,571
3409195777820410605,27000
4168148744278212256,414
58564960367247132,30
-1327899546395384470,1513
-2148835508294959893,
-2293256910040774401,
-2343132531305007599,
-2989274104317254209,
-3792474098603806555,
-4210581502090625055,
-4588800645814916977,
-4836865937117770229,10725
-5548102814092949439,6908
-6009724261484638186,5400
-6027781717080708110,
-6426036196970174708,13995
-6645404543864355708,1777
-7002946383101115288,45
-7482076622206111019,123
-786809412000165217,
-8121646760113395410,
-8545306270425670119,
1969663412502887245,15495
4893420399866759119,
5192733561574227850,
5315463705677024194,
6388024045044691206,
7094237607559510154,
7305340335750961396,
8472287088672015518,
-1348284187445917815,2273
-1428230328779640857,41737
-1730485012226131214,30355
-1800874580407968056,19008
-216862112318145169,47118
-352231178081953318,44530
-4758059650595299014,19387
-5030104960644394932,11762
-5788842198024197473,3573
-6152719529903538513,29151
-7639424476695073525,13030
-8647132683464152406,10450
-8847236982513860042,19709
-913852283299278860,7887
183184513131181241,29455
204959488534422606,500
2228093817134000396,6770
2924709801730891737,46744
3254961016814295461,6163
3949489042213652586,30216
4000849777365721644,16806
4770494018096259334,1932
5204876457572098145,17861
5520861408635062465,29534
5601863336122834021,6670
6502953680270745812,90997
6625992127479374526,2797
7446326548781705927,4801
7524786764062930905,8545
7602377193202128876,4155
7669552804335491592,29979
-129289982029723779,20527
-2145641480642948266,83092
-2570048242971299268,81195
-2879358989959635538,69886
-3360720839605449598,15480
-3845109247758361880,33052
-4313334857302754702,13308
-4746494554656947222,145685
-5672946042574296862,11356
-6791240661749841239,14625
-6862330561268116524,9675
-6898665653123319072,18519
-7575257533081838796,825
-8083781983133673811,19942
2956503503684066534,6014
3230696324290543510,7280
3315020596382030326,375
3930452781781614630,3300
4179551010267310520,9275
475787060835689603,4380
5823580980177793031,10795
7051288098181302469,50817
7926387583940955175,825
8251781701386132319,75
-1810653927296780077,3570
-1860790987436441408,2822
-2724517983837019913,5155
-4607799979555630112,63351
-5681874453046309121,16746
-6408560913784745371,6439
-6548808632805639914,10383
-8147898752599315625,4515
-841153508765142473,3670
-8498222044164510017,375
2167824645765735717,4663
2524393881160810417,5255
2765992361615997592,2980
4005110620397900702,5358
4312117032501093022,3442
4432190914778560467,8364
4877904023643290746,3864
5129930281973931578,1508
5136157843515850648,4770
5580580732114111029,5744
7712758971882002046,3154
7949874947606975062,7455
7966838987740856763,4500
1511034556933105872,29250
5751774878423238350,34500
7135501262425863414,14
-1012531795454857607,
-126083741015071972,
-1670840147683568947,
-2431005606496092887,
-280995272891761823,
-3680019035130299129,
-3784630808324798726,7533
-6161963854030176211,
-648089286261822740,
-73424846443840415,
-7432837792352618177,
-7766335360198734434,
-8821041722639143404,1500
1032830097739342536,
2746257618944614994,1425
338994247299782205,8195
3461417253018045183,7966
4113378567656205619,
4133529578390486827,
4374601766480432048,
6730495691836095941,
7100517269917516396,8275
7145169623842778938,
7327540477778417703,
823657568933810092,
8763645438978553978,
8995936896755729653,
-1823892777691871089,12546
-2179777198637916065,128433
-2665991239046543970,4809
-2802023025393713333,15389
-3038131075711919286,115808
-3215191717804127030,11716
-4137127670960907833,13592
-4415461985192901731,17996
-4517734561484480881,777
-4633105604686865073,19441
-4841390464548814488,1650
-7593439867282873254,18855
-7984824542582452263,23581
-8547743324156956110,3684
-8707212479014600764,20779
-8725118471820078872,4970
-8804196840366527568,11139
1696519118788511512,21495
1840538481964117701,13325
2201848104180965738,45274
2528668455039776157,2025
2624717443101460727,28397
2909584913939059951,17022
3822029121740166606,52091
5155456364063191927,4417
6684759905910795154,5566
6785218338694489456,18240
8302506693886728018,750
8305549089141943895,45310
-1515634703644439006,17073
-1553986641267147012,40804
-1672618258837324787,19702
-228496905335451941,38151
-2384003738211520805,1425
-2459286070333019128,38888
-2468634699522167589,12580
-288295539424449444,30273
-3240812806728091744,74513
-3818566252172753999,113158
-4626454140077157889,5793
-5052927712376398720,13174
-6117635626699778028,21850
-7025118430400761594,3033
-704945129325332446,13468
-7403787978358522149,150
-7889619954733431037,44810
-7907597274690420186,3450
-8291154626381876878,14348
-831056647523841204,22950
-9205895760516616181,22505
110018097578275959,28050
4277246558369088563,46913
4927855634342808139,20285
505996863577702366,5640
5060321209701960025,15227
5900937184302127730,33679
6131748154578946820,14422
6866038121329418909,10585
7259791985544934530,18150
7372131129015462440,69035
7391714088192313518,8820
7756696051070769489,11717
8580591972712324640,17380
-3815550738460200438,1875
-4529714920989107606,13476
-4580659169855182685,1125
-4764801608335464749,19893
-556037424995588183,5558
-7055619487383686490,2589
-722587110642791386,18789
-7652095989916244338,0
-7946377434233060392,3555
-8787653593005468836,0
1691535877424081728,8241
1749345716792425428,5135
1984874737681961110,3870
209723486465793616,1947
2313588143315158545,19050
2813850936791767126,4785
3402927312153996730,10658
4281633191948890916,49718
435879386522668690,510
4708400276423581918,23169
4940925891566009065,4494
5202524190043752311,8248
5918407714683473103,10989
6734184851215859136,32456
7814998736655576041,13508
8894642544650600017,3741
-7666462126928702107,753
-8192404049811790261,29250
-1446226966547245313,
-1447809392620475510,
-2968463184112098611,
-3643751054402059516,
-3683994145815720371,
-4359676687405291668,
-5976695948238142556,35890
-6014539687443472695,
-6059491350070234491,
-7479743493541252058,
-8171728375649809961,
-8768758532441256915,2250
1458977885883054609,
2338377486207210556,
2964827547599970074,3101
3313918059187332083,
4785556227819871780,6875
492704698682228523,
5937427778738465055,1335
6194370008934751013,1425
6850258233311449194,8100
8743564995981202326,
8878747096877001858,2715
-2199508746738671654,34709
-2403278603587602336,909314
-2600853849513976696,58078
-361280077698249840,23137
-3716676442935647673,15920
-4193389399054238584,212256
-5677076625214503709,33600
-5992778473885431206,26429
-6707155637284970688,11584
-6924772466879118668,5227
-7379908429423259054,28702
-7627297193449635319,28819
-8744631561351974961,9855
-8875228997966854811,23695
1662460776327564870,157871
176033605002883868,15452
1936659428604930677,14766
2575596415140368100,3642
3808983730805478398,926
3920463776103230780,12492
4710377896337319513,21400
4750260713582554753,33853
6159252247072364222,79680
6282336232863201641,7917
8683944995961065154,112672
9216710938005441744,71794
-1026423240087465615,87837
-1453404133302168502,3696
-1534427008811294853,1782
-2098746014019580160,35270
-409125410262820611,4406
-4638690564901252362,2434
-5600752693929480378,45438
-5827272130458740590,22421
-6351002089883787543,53668
-6925183774546857653,12949
-7119323731440461943,25899
-8471895173119111049,4010
-8490025844884210097,17083
-8904503515372172623,20916
-9044363132342218286,11725
1187231374814411278,36833
2341727226167284879,12300
5484280073097827664,20610
6117849514139895562,12630
6682636060668127381,4460
7921278379245857631,2925
8078794343286852390,51188
813730850019768720,345
8620588897740646467,23950
8659436794131686237,6187
8860474531206138167,10230
-1005200296279199448,4425
-1059825315978702478,450
-1303501948656075251,257
-1545982799977702816,6436
-1561036682204654551,6786
-1655361649298510660,985
-3231793398743193030,7160
-480803154717901357,169712
-5241418846537621492,476
-55613856581268062,8401
-7495625818304096806,54644
-8602716733340600930,15946
-8996970247945748273,7320
-924741412983599763,4524
-945141652549416674,19029
1654756011927730333,5154
1705474166497108856,4531
1906270907840465862,11900
2008461824653564450,4725
3499819724876988439,9199
402715834786925824,6504
4629825754156241977,1904
5504986056952747998,857
6162585083201142394,900
7742856075044839860,1914
8552948897551671873,16408
9132979000343159239,7755
9161070867070431185,0
-1368736457494641835,27750
-1235457169585480561,
-2667378798178142982,
-3349816245303923327,13000
-4111304600413751044,
-5493711408623648286,
-5692741868974529579,
-6063961234718768012,
-6694027440085650362,
-6725455098165851218,1050
-6751859190723090263,
-713218711351399682,
-8042939747719038588,
-8393046072512740477,48600
1562516943774757950,
2104091443162854401,
2483071920370160213,
2527926467854703017,
295294372882525782,
3083616029985984497,
4187813625060469941,
4540766085764498964,46125
4883625853896852421,
5215236694464769838,
542726824668470472,75
7398077757850031497,
7931591100727569198,
8430068377694444841,
8869336752473675891,
9132462247158691983,0
-1102517609168241238,41334
-1323533011203522735,2475
-2401128577469271109,10084
-2992234157491715314,14565
-358023131569747054,10869
-3619478327738308442,6550
-4027098954681002589,90119
-4145618675593043218,17256
-5424050226291074402,30501
-6483385561683230699,28943
-7111980798513050558,95948
-7978211806113398651,33100
-8515544859672408694,3940
-8840123348269443638,1800
1192005875601100232,13500
1247891323075657203,69602
1657395343925065447,22425
174861304999205919,8689
1788334296642071154,16069
3703664193208756897,3774
408891367430140087,2439
4504365939104989449,37869
4612691365475399760,16873
5977551824961481832,15408
6176388877673216702,133103
6478238923577351799,54889
7187102590258975202,13555
7350028001107799966,13949
7431259903453769051,600
7676364692530807727,31756
8329228304195685687,20485
8863254981759777807,1552
9198490392914060748,58712
-1078493402811388053,15795
-160603696195061891,186
-4389600352358032869,29592
-4955635682965930316,22535
-6443441872726957759,39319
-9097313706667273244,22644
-919706051680018995,33448
1589727333206072152,15657
1769392769513242662,19142
1991645930342872732,5687
356830969663191540,15690
4063708009813885682,675
7514760191689246502,25173
7732380718572331241,4761
8485055009310700326,7372
9008784288907748336,1725
-1266840735436974427,3200
-227787656395197237,4662
-2314315010937756877,414
-3927293288743690023,8626
-454058950429097055,82558
-5473102657977514576,4004
-5849849078546878004,34927
-6037279504696333727,12636
-6079486463054376975,17267
-6985328509947763253,5234
-7174910871121993371,11869
-8378544318033524370,934
-8447822803446345660,81630
-8865947861843892339,38435
-9149850016785312816,2700
1106222808926084424,48670
362784507944646220,0
3721941664846863075,1800
5155769177684312583,9474
5277638986078748380,2878
7090823376047812571,7808
7925410905565739758,7607
8608822490233523394,8480
874098819735570939,1802
-3604789952729717676,21300
3411408536354448310,31
-1387940388647497316,11178
-1871569136461900918,3550
-1990695137364282412,
-2126432980121297094,
-3081912087873554208,
-4458656896945207304,
-4510766799626569832,
-4720345996251671700,17430
-53499308388898350,9585
-5928421503470668252,
-6169515007221733044,
-6241260482590426575,13196
-7150672366631406081,
-7687796003166256260,32540
-7964708505865227685,
-8196197317843053445,6075
-8347016794509013077,
-8743441052895205331,
-9001299299723854687,
1081186717906211664,
1617189138251114932,
2559352165488171208,2141
4373601796854775174,
5257223111694738118,66359
5269560815689036515,
8106546682311906698,
8253205405212857325,
8358894125893466804,
888680795674328198,
-1506273067652085977,900
-1926797532184497977,31774
-1957509249257474444,9478
-2418290720323733051,5948
-3904139706412866609,9674
-4028113906179880202,18290
-6558444463708228872,10962
-8772400843173432878,13213
-9091204669353799597,25318
1939134597814236567,36287
2477609359422432920,20538
2907712675343863565,12447
302603180569415288,5700
3357673494708435128,2593
3413939229139010708,36924
3629028776912268845,35933
4645718281514053051,4380
5625084669428367261,47249
5963866740677282069,46858
597718460670585072,9949
6039109631520408130,8534
6630170664608679816,157178
6999569888560662017,23064
802202434702254994,246719
8273328545721439018,21323
-120704243485479647,47781
-1247141361212672147,43742
-1529905461062697526,22572
-1758426156837356591,34305
-20407961009489307,75260
-4472927107979248351,131744
-4546622867439443275,2300
-4803226707197064546,6285
-5044571116490528289,136902
-5860777080680990732,453
-8185329142931224265,20884
3206421775833944716,8984
382298136460758805,7017
438253683605215989,1430
6919794836157141939,1785
7090097552804304227,375
7281576546974402189,1981
8155123263115036033,57033
8585746471105855787,72411
89685272154815843,49534
-1164142749737652233,1834
-2115397777342823634,23478
-225927148559582382,14718
-3143516578761154395,8701
-330960948693083138,32900
-4029291702266919506,62804
-4728575695998129597,33040
-4750704854540330575,225
-5984747943318161660,1575
-7030045636582441575,12433
-7497647592994186062,4925
-7501692857096247977,5605
-8534481492489636782,4767
-871567206305129261,13678
1665003277263182501,5979
2378753235900065321,1185
2786281030140445860,46098
3827426807689525366,38069
422746736464933404,39160
4238058380222901299,2075
4942248184145620901,0
54562545478916369,67526
5573692390382964114,12408
6784576968904974523,13932
695888748790735791,4310
7263392917820296447,1650
7387396919534758678,5540
8973287125340125042,13373
-4378863711604827276,263
2393136008116872863,101
727559136789907094,763
-1751363943377941258,
-1837544678102050301,
-2952089300614471140,
-3257570830185813061,
-3444802136062101440,
-3524390645716847010,
-4434924895924491752,
-4446844822758920412,
-453459065334260979,
-453627777514830979,5700
-4704238877141635048,
-4855100654397196257,
-5363536028176681606,
-701150536695333070,
-7806136974211356353,22230
-7953532569945512344,
-8114513324102870952,
-8954421899611942614,
1522553069523297759,49380
2218770956154189942,
2447495278942183793,4050
2585099807725193177,
3105335123554910761,
318714971198217390,
3974266002686400131,
4997186357627609648,
6798995004148258070,
7013339874006183552,
7044216637795197418,
7281356326473673376,7317
7417142351633446978,29836
7889633253138649524,
8431855696351800991,4725
-108414110392908818,32413
-1425165444628258581,8828
-1991358274879944376,28032
-315550030714451855,31485
-3391838285724676031,10023
-377683311620071271,50426
-4767832551027430175,22228
-4923011026317356044,256
-5431212617920492298,6706
-5811359803865573594,22240
-9040062335598426176,18839
-9166737663613751950,122005
1134911642930596857,5095
1273316068499741563,54670
1791767647001241251,41865
2326170368842884042,13063
2846060365926497856,1575
3338514742289757548,59547
4196338747706250410,39280
4319968516090942655,9768
5238845089247114226,135442
5845284917327059518,70960
6128042237553955566,30591
7177397288982602047,2250
8320697717725254697,4046
873878043337750351,9144
9034708232560097660,10321
-1366982070129272894,17201
-143845071685234211,11562
-1485789384318680045,28131
-1902358992962036126,9126
-2349591763733074513,63024
-2435511499578169723,28549
-2918761465164750114,8308
-3509800543138256451,11229
-6817562422166507894,2850
-6944060305077320320,13033
-7235111908264976697,184375
-7586251951102752931,26000
-8311030935946970180,80764
1353796313633818231,41719
4209009584506614980,14360
6934105725884626188,40248
7397585513602321043,38289
7399998433711929572,15629
8015876165683911229,20400
8073142701191622896,33398
9157660394330735076,20202
-129605146747286297,7562
-1796556970363301441,1955
-2494713694303921712,1139
-2519748218843303246,75
-2773067393022159574,0
-2862514928490157326,83480
-5380239898162050610,5226
-8495639193964556376,1335
-8985591104232594687,3852
1807252818734475960,10437
1968124516247981798,23824
2531350509730549841,1800
2624884663147819331,12339
3208511022799151917,1558
3392959796117133813,300
3578219586242755674,21906
4612940452363527849,8001
5157760902082512459,3040
6331588582929293331,5259
7015792877272345575,8153
702660206338560736,4359
7879874345392890285,3485
7932850500131727014,658
8587475150761026718,0
8728564221268829899,1095
-1146437913036306944,1395
-441167534488230588,4500
1851248092733649796,1426
-105449353861095148,
-1511809787725318879,
-2825992047818331702,
-45124985936346140,
-5035044478292197469,
-5184634671222689011,
-5412736605987261778,
-5479485192392594268,8678
-5600379451556571745,825
-6766059277123646358,
-6928410497450181232,
-7504322224237210221,
-8204943129240390327,
-823843049926131125,18351
-852403792334231933,2350
-8866314376921039448,
-932893005982315048,
-996418019383669298,28565
2373836497205975905,1875
255488981722087336,
3268997701156552889,16718
4374186447689563438,
4839724716536487806,825
6616635659308748212,
8574704934768760829,
9173362504872655104,
926348019812206190,150
-103808604600726914,45517
-1360961170630662772,36726
-1645927681791057479,31370
-1957956771088192036,33617
-2285242662146292938,58447
-2829712198858479432,103507
-3107676728603121152,24170
-4220327299047997305,40009
-5574903112840383777,25910
-6207207274791917227,27872
-6507954442447696350,5716
-7285802874861486628,23574
-7559312437584222287,18789
-7676258717234565755,228604
-7802233366490176604,8306
-7895241038557190956,1151
-7968291808547425976,16192
-8276366616856686199,5162
-8716310645608632668,167219
135384621478151567,32930
1720880878484587916,16539
187535256685729128,28462
2876314531319220777,786
3356683650614878280,10984
3924212713923482341,28588
4958638300350184810,50592
5012635754383314999,51161
5121212907825126534,118716
5839243063868314852,47517
6336762649218563296,16645
6604456243324221065,13872
7375678535743806201,20936
7453561074757163256,19363
7936460534027949575,10383
7969695873320450020,10140
8055249303693751984,60614
8332936567994801648,15253
8474636505767640389,4480
8759494833735163853,18243
-2031286602172577881,27793
-2055427747225570066,10153
-4341940458571026899,21554
-4496125377245021810,68770
-4541381851978934724,16031
-4878820232479745735,7257
-5589853060742059805,2550
-6265107143970069272,5107
-6591001978768212222,8061
-813053717018663940,1764
-8847811259655953003,3188
-8890127562555108763,41835
1919684404679388161,150
4047930791894350520,17014
4444105046879084358,29325
5530557956428968961,39702
5564343892068145644,9735
699076439432116159,68546
7046038643647424335,6835
7371817436468639745,20420
7388284810802376208,2707
7391514142095512430,55115
7869888472295731619,52785
-1100355393099949778,40944
-1765888277573466836,3606
-2279490092304024177,26859
-2398458256929236617,0
-2529476447108266176,5821
-4254099506697909704,21077
-4349094640355544927,525
-4864654281598567004,1270
-5884409904332844175,7205
-5929625362023523957,225
-599383807803429590,864
-6646465260532164705,1431
-75200457650075375,948
-8921751490784558188,16789
1102963966378372157,2028
1423396437391128041,6046
1428332568213189741,1748
2760113980142774291,5691
2915575850530538836,2414
3135292292037767319,675
4040798115593098463,825
